index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Generation Actual (in MU),Total Generation Estimated (in MU),Year,Month,DayOfWeek
4212,2019-12-24,Southern,630.85,553.94,67.16,46.25,59.11,89.58,757.12,689.7700000000001,2019,12,1
4213,2019-12-24,Eastern,479.85,478.71,0.0,0.0,25.63,26.69,505.48,505.4,2019,12,1
4214,2019-12-24,NorthEastern,35.44,30.99,0.0,0.0,14.6,8.03,50.04,39.019999999999996,2019,12,1
4215,2019-12-25,Northern,676.3,582.85,30.72,33.53,104.8,119.1,811.8199999999999,735.48,2019,12,2
4217,2019-12-25,Southern,626.85,532.18,67.16,45.46,59.11,80.73,753.12,658.37,2019,12,2
4218,2019-12-25,Eastern,479.56,479.94,0.0,0.0,25.63,26.69,505.19,506.63,2019,12,2
4219,2019-12-25,NorthEastern,35.44,36.81,0.0,0.0,14.6,7.55,50.04,44.36,2019,12,2
4220,2019-12-26,Northern,685.97,591.9,30.72,36.57,104.8,116.5,821.49,744.97,2019,12,3
4222,2019-12-26,Southern,635.02,584.08,67.16,45.44,59.11,82.27,761.29,711.79,2019,12,3
4223,2019-12-26,Eastern,485.39,484.45,0.0,0.0,25.63,24.7,511.02,509.15,2019,12,3
4224,2019-12-26,NorthEastern,35.44,37.35,0.0,0.0,14.6,7.64,50.04,44.99,2019,12,3
4225,2019-12-27,Northern,685.97,589.75,30.72,36.69,104.8,115.0,821.49,741.44,2019,12,4
4227,2019-12-27,Southern,635.02,570.11,67.16,46.93,59.11,83.08,761.29,700.12,2019,12,4
4228,2019-12-27,Eastern,490.97,486.3,0.0,0.0,25.63,28.65,516.6,514.95,2019,12,4
4229,2019-12-27,NorthEastern,35.44,37.47,0.0,0.0,14.6,7.15,50.04,44.62,2019,12,4
4230,2019-12-28,Northern,685.97,558.54,30.72,36.69,104.8,114.31,821.49,709.54,2019,12,5
4232,2019-12-28,Southern,635.02,550.02,67.16,46.85,59.11,74.12,761.29,670.99,2019,12,5
4233,2019-12-28,Eastern,490.97,482.81,0.0,0.0,25.63,26.58,516.6,509.39,2019,12,5
4234,2019-12-28,NorthEastern,35.44,37.04,0.0,0.0,14.6,7.28,50.04,44.32,2019,12,5
4235,2019-12-29,Northern,685.97,545.82,30.72,36.69,104.8,120.21,821.49,702.72,2019,12,6
4237,2019-12-29,Southern,635.02,521.21,67.16,46.82,59.11,70.22,761.29,638.2500000000001,2019,12,6
4238,2019-12-29,Eastern,490.97,463.46,0.0,0.0,25.63,24.66,516.6,488.12,2019,12,6
4239,2019-12-29,NorthEastern,35.44,36.53,0.0,0.0,14.6,7.6,50.04,44.13,2019,12,6
4240,2019-12-30,Northern,685.97,586.28,30.72,36.68,104.8,122.56,821.49,745.52,2019,12,0
4242,2019-12-30,Southern,635.02,534.75,67.16,45.39,59.11,86.0,761.29,666.14,2019,12,0
4243,2019-12-30,Eastern,490.97,475.78,0.0,0.0,25.63,30.25,516.6,506.03,2019,12,0
4244,2019-12-30,NorthEastern,35.44,38.33,0.0,0.0,14.6,7.38,50.04,45.71,2019,12,0
4245,2019-12-31,Northern,703.04,597.52,30.72,36.71,104.8,114.53,838.56,748.76,2019,12,1
4247,2019-12-31,Southern,635.02,546.81,67.16,45.29,59.11,99.97,761.29,692.0699999999999,2019,12,1
4248,2019-12-31,Eastern,490.97,483.53,0.0,0.0,25.63,30.88,516.6,514.41,2019,12,1
4249,2019-12-31,NorthEastern,35.44,37.7,0.0,0.0,14.6,7.83,50.04,45.53,2019,12,1
4250,2020-01-01,Northern,671.49,578.84,26.24,36.58,95.94,113.29,793.6700000000001,728.71,2020,1,2
4252,2020-01-01,Southern,632.65,518.87,62.6,45.37,63.94,83.22,759.19,647.46,2020,1,2
4253,2020-01-01,Eastern,484.74,458.18,0.0,0.0,23.17,27.81,507.91,485.99,2020,1,2
4254,2020-01-01,NorthEastern,34.74,36.06,0.0,0.0,11.06,7.25,45.800000000000004,43.31,2020,1,2
4255,2020-01-02,Northern,671.53,588.32,26.24,36.46,95.94,104.71,793.71,729.4900000000001,2020,1,3
4257,2020-01-02,Southern,632.65,531.83,62.6,45.27,63.94,102.59,759.19,679.69,2020,1,3
4258,2020-01-02,Eastern,484.74,470.49,0.0,0.0,23.17,31.83,507.91,502.32,2020,1,3
4259,2020-01-02,NorthEastern,34.74,37.33,0.0,0.0,11.06,7.4,45.800000000000004,44.73,2020,1,3
4260,2020-01-03,Northern,671.86,593.91,26.24,36.4,95.94,108.71,794.04,739.02,2020,1,4
4262,2020-01-03,Southern,632.65,554.58,62.6,45.77,63.94,98.76,759.19,699.11,2020,1,4
4263,2020-01-03,Eastern,484.74,465.94,0.0,0.0,23.17,31.74,507.91,497.68,2020,1,4
4264,2020-01-03,NorthEastern,34.74,36.07,0.0,0.0,11.06,7.14,45.800000000000004,43.21,2020,1,4
4265,2020-01-04,Northern,671.86,605.87,26.24,36.44,95.94,111.99,794.04,754.3,2020,1,5
4267,2020-01-04,Southern,635.97,558.83,62.6,45.54,63.94,91.1,762.51,695.47,2020,1,5
4268,2020-01-04,Eastern,484.74,470.49,0.0,0.0,23.17,28.93,507.91,499.42,2020,1,5
4269,2020-01-04,NorthEastern,34.74,36.74,0.0,0.0,11.06,7.59,45.800000000000004,44.33,2020,1,5
4270,2020-01-05,Northern,671.86,581.56,26.24,36.49,95.94,109.4,794.04,727.4499999999999,2020,1,6
4272,2020-01-05,Southern,635.97,526.26,62.6,41.1,63.94,78.43,762.51,645.79,2020,1,6
4273,2020-01-05,Eastern,510.11,462.66,0.0,0.0,23.17,25.22,533.28,487.88,2020,1,6
4274,2020-01-05,NorthEastern,34.74,34.96,0.0,0.0,11.06,7.6,45.800000000000004,42.56,2020,1,6
4275,2020-01-06,Northern,671.86,572.72,26.24,36.43,95.94,111.21,794.04,720.36,2020,1,0
4277,2020-01-06,Southern,635.97,528.71,62.6,41.13,63.94,92.59,762.51,662.4300000000001,2020,1,0
4278,2020-01-06,Eastern,510.11,476.14,0.0,0.0,23.17,27.55,533.28,503.69,2020,1,0
4279,2020-01-06,NorthEastern,34.74,36.64,0.0,0.0,11.06,7.4,45.800000000000004,44.04,2020,1,0
4280,2020-01-07,Northern,671.86,590.06,26.24,36.33,95.94,107.05,794.04,733.4399999999999,2020,1,1
4282,2020-01-07,Southern,635.97,555.75,62.6,41.23,63.94,89.74,762.51,686.72,2020,1,1
4283,2020-01-07,Eastern,510.11,469.2,0.0,0.0,23.17,29.77,533.28,498.96999999999997,2020,1,1
4284,2020-01-07,NorthEastern,34.74,36.22,0.0,0.0,11.06,7.24,45.800000000000004,43.46,2020,1,1
4285,2020-01-08,Northern,674.4,589.83,26.24,36.14,95.94,104.14,796.5799999999999,730.11,2020,1,2
4287,2020-01-08,Southern,635.97,553.06,62.6,41.15,63.94,79.71,762.51,673.92,2020,1,2
4288,2020-01-08,Eastern,510.11,473.81,0.0,0.0,23.17,27.75,533.28,501.56,2020,1,2
4289,2020-01-08,NorthEastern,34.74,34.79,0.0,0.0,11.06,7.19,45.800000000000004,41.98,2020,1,2
4290,2020-01-09,Northern,674.4,568.94,26.24,36.72,95.94,116.16,796.5799999999999,721.82,2020,1,3
4292,2020-01-09,Southern,639.88,565.06,62.6,41.15,63.94,84.3,766.4200000000001,690.5099999999999,2020,1,3
4293,2020-01-09,Eastern,510.11,463.76,0.0,0.0,23.17,32.44,533.28,496.2,2020,1,3
4294,2020-01-09,NorthEastern,34.74,33.85,0.0,0.0,11.06,7.05,45.800000000000004,40.9,2020,1,3
4295,2020-01-10,Northern,674.4,573.05,26.24,36.58,95.94,113.18,796.5799999999999,722.81,2020,1,4
4297,2020-01-10,Southern,639.88,578.45,62.6,41.54,63.94,76.66,766.4200000000001,696.65,2020,1,4
4298,2020-01-10,Eastern,510.11,450.08,0.0,0.0,23.17,27.77,533.28,477.84999999999997,2020,1,4
4299,2020-01-10,NorthEastern,34.74,34.07,0.0,0.0,11.06,6.74,45.800000000000004,40.81,2020,1,4
4300,2020-01-11,Northern,674.4,562.1,26.24,36.77,95.94,105.09,796.5799999999999,703.96,2020,1,5
4302,2020-01-11,Southern,639.88,593.59,62.6,46.74,63.94,72.53,766.4200000000001,712.86,2020,1,5
4303,2020-01-11,Eastern,510.11,468.26,0.0,0.0,23.17,24.39,533.28,492.65,2020,1,5
4304,2020-01-11,NorthEastern,34.74,35.76,0.0,0.0,11.06,6.71,45.800000000000004,42.47,2020,1,5
4305,2020-01-12,Northern,674.4,579.71,26.24,36.61,95.94,104.2,796.5799999999999,720.5200000000001,2020,1,6
4307,2020-01-12,Southern,639.88,582.5,62.6,39.74,63.94,62.36,766.4200000000001,684.6,2020,1,6
4308,2020-01-12,Eastern,510.11,474.87,0.0,0.0,23.17,28.7,533.28,503.57,2020,1,6
4309,2020-01-12,NorthEastern,34.74,34.53,0.0,0.0,11.06,6.44,45.800000000000004,40.97,2020,1,6
4310,2020-01-13,Northern,674.4,583.75,26.24,36.43,95.94,114.67,796.5799999999999,734.8499999999999,2020,1,0
4312,2020-01-13,Southern,639.88,604.37,62.6,41.51,63.94,78.41,766.4200000000001,724.29,2020,1,0
4313,2020-01-13,Eastern,510.11,487.98,0.0,0.0,23.17,32.18,533.28,520.16,2020,1,0
4314,2020-01-13,NorthEastern,34.74,34.88,0.0,0.0,11.06,6.54,45.800000000000004,41.42,2020,1,0
4315,2020-01-14,Northern,671.55,570.03,26.24,36.61,95.94,129.75,793.73,736.39,2020,1,1
4317,2020-01-14,Southern,639.88,574.77,62.6,45.46,63.94,72.53,766.4200000000001,692.76,2020,1,1
4318,2020-01-14,Eastern,510.11,482.37,0.0,0.0,23.17,26.86,533.28,509.23,2020,1,1
4319,2020-01-14,NorthEastern,34.74,34.27,0.0,0.0,11.06,6.21,45.800000000000004,40.480000000000004,2020,1,1
4320,2020-01-15,Northern,669.41,558.91,26.24,35.51,95.94,123.04,791.5899999999999,717.4599999999999,2020,1,2
4322,2020-01-15,Southern,639.88,517.33,62.6,47.25,63.94,59.66,766.4200000000001,624.24,2020,1,2
4323,2020-01-15,Eastern,495.68,473.97,0.0,0.0,23.17,28.22,518.85,502.19000000000005,2020,1,2
4324,2020-01-15,NorthEastern,34.74,33.25,0.0,0.0,11.06,6.42,45.800000000000004,39.67,2020,1,2
4325,2020-01-16,Northern,669.41,540.83,26.24,30.75,95.94,121.37,791.5899999999999,692.95,2020,1,3
4327,2020-01-16,Southern,639.88,501.24,62.6,47.29,63.94,72.73,766.4200000000001,621.26,2020,1,3
4328,2020-01-16,Eastern,489.52,469.56,0.0,0.0,23.17,25.82,512.6899999999999,495.38,2020,1,3
4329,2020-01-16,NorthEastern,34.74,34.1,0.0,0.0,11.06,6.49,45.800000000000004,40.59,2020,1,3
4330,2020-01-17,Northern,669.41,544.59,26.24,30.86,95.94,123.25,791.5899999999999,698.7,2020,1,4
4332,2020-01-17,Southern,639.88,520.56,62.6,48.21,63.94,86.64,766.4200000000001,655.41,2020,1,4
4333,2020-01-17,Eastern,489.26,498.41,0.0,0.0,23.17,28.17,512.43,526.58,2020,1,4
4334,2020-01-17,NorthEastern,34.74,34.83,0.0,0.0,11.06,6.44,45.800000000000004,41.269999999999996,2020,1,4
4335,2020-01-18,Northern,669.41,545.62,26.24,30.99,95.94,128.84,791.5899999999999,705.45,2020,1,5
4337,2020-01-18,Southern,639.88,546.36,62.6,48.11,63.94,74.12,766.4200000000001,668.59,2020,1,5
4338,2020-01-18,Eastern,489.26,510.86,0.0,0.0,23.17,28.55,512.43,539.41,2020,1,5
4339,2020-01-18,NorthEastern,34.74,33.96,0.0,0.0,11.06,6.5,45.800000000000004,40.46,2020,1,5
4340,2020-01-19,Northern,679.46,520.05,26.24,30.97,95.94,125.61,801.6400000000001,676.63,2020,1,6
4342,2020-01-19,Southern,639.88,528.45,62.6,46.64,63.94,70.19,766.4200000000001,645.28,2020,1,6
4343,2020-01-19,Eastern,489.26,492.02,0.0,0.0,23.17,21.59,512.43,513.61,2020,1,6
4344,2020-01-19,NorthEastern,34.74,32.85,0.0,0.0,11.06,6.56,45.800000000000004,39.410000000000004,2020,1,6
4345,2020-01-20,Northern,675.41,553.92,26.24,31.0,95.94,126.43,797.5899999999999,711.3499999999999,2020,1,0
4347,2020-01-20,Southern,639.88,565.1,62.6,41.51,63.94,83.53,766.4200000000001,690.14,2020,1,0
4348,2020-01-20,Eastern,489.26,505.42,0.0,0.0,23.17,31.98,512.43,537.4,2020,1,0
4349,2020-01-20,NorthEastern,34.74,35.14,0.0,0.0,11.06,6.25,45.800000000000004,41.39,2020,1,0
4350,2020-01-21,Northern,676.13,569.42,26.24,30.84,95.94,124.04,798.31,724.3,2020,1,1
4352,2020-01-21,Southern,638.13,564.73,62.6,41.47,63.94,81.84,764.6700000000001,688.0400000000001,2020,1,1
4353,2020-01-21,Eastern,489.52,502.75,0.0,0.0,23.17,31.18,512.6899999999999,533.93,2020,1,1
4354,2020-01-21,NorthEastern,34.74,34.62,0.0,0.0,11.06,5.07,45.800000000000004,39.69,2020,1,1
4355,2020-01-22,Northern,689.53,548.89,26.24,30.93,95.94,127.22,811.71,707.04,2020,1,2
4357,2020-01-22,Southern,638.13,565.49,62.6,41.53,63.94,74.21,764.6700000000001,681.23,2020,1,2
4358,2020-01-22,Eastern,489.52,495.54,0.0,0.0,23.17,29.79,512.6899999999999,525.33,2020,1,2
4359,2020-01-22,NorthEastern,34.74,33.12,0.0,0.0,11.06,5.05,45.800000000000004,38.169999999999995,2020,1,2
4360,2020-01-23,Northern,689.53,550.41,26.24,29.91,95.94,123.88,811.71,704.1999999999999,2020,1,3
4362,2020-01-23,Southern,638.13,574.18,62.6,41.42,63.94,82.24,764.6700000000001,697.8399999999999,2020,1,3
4363,2020-01-23,Eastern,489.52,498.62,0.0,0.0,23.17,27.98,512.6899999999999,526.6,2020,1,3
4364,2020-01-23,NorthEastern,34.74,31.2,0.0,0.0,11.06,4.9,45.800000000000004,36.1,2020,1,3
4365,2020-01-24,Northern,689.53,567.32,26.24,28.87,95.94,131.55,811.71,727.74,2020,1,4
4367,2020-01-24,Southern,638.13,581.6,62.6,41.37,63.94,89.14,764.6700000000001,712.11,2020,1,4
4368,2020-01-24,Eastern,489.52,509.19,0.0,0.0,23.17,30.62,512.6899999999999,539.81,2020,1,4
4369,2020-01-24,NorthEastern,34.74,31.48,0.0,0.0,11.06,5.1,45.800000000000004,36.58,2020,1,4
4370,2020-01-25,Northern,689.53,576.06,26.24,30.81,95.94,128.14,811.71,735.0099999999999,2020,1,5
4372,2020-01-25,Southern,638.13,594.61,62.6,41.43,63.94,93.23,764.6700000000001,729.27,2020,1,5
4373,2020-01-25,Eastern,489.52,525.7,0.0,0.0,23.17,30.28,512.6899999999999,555.98,2020,1,5
4374,2020-01-25,NorthEastern,34.74,33.16,0.0,0.0,11.06,4.83,45.800000000000004,37.989999999999995,2020,1,5
4375,2020-01-26,Northern,692.36,553.28,26.24,30.72,95.94,120.66,814.54,704.66,2020,1,6
4377,2020-01-26,Southern,638.13,552.53,62.6,41.59,63.94,75.88,764.6700000000001,670.0,2020,1,6
4378,2020-01-26,Eastern,489.52,501.94,0.0,0.0,23.17,22.9,512.6899999999999,524.84,2020,1,6
4379,2020-01-26,NorthEastern,34.74,30.89,0.0,0.0,11.06,4.66,45.800000000000004,35.55,2020,1,6
4380,2020-01-27,Northern,692.36,560.71,26.24,29.93,95.94,114.48,814.54,705.12,2020,1,0
4382,2020-01-27,Southern,638.13,596.47,62.6,43.05,63.94,82.68,764.6700000000001,722.2,2020,1,0
4383,2020-01-27,Eastern,489.52,510.1,0.0,0.0,23.17,31.64,512.6899999999999,541.74,2020,1,0
4384,2020-01-27,NorthEastern,34.74,32.03,0.0,0.0,11.06,4.64,45.800000000000004,36.67,2020,1,0
4385,2020-01-28,Northern,692.36,563.76,26.24,30.53,95.94,121.19,814.54,715.48,2020,1,1
4387,2020-01-28,Southern,638.13,617.03,62.6,41.08,63.94,91.24,764.6700000000001,749.35,2020,1,1
4388,2020-01-28,Eastern,489.52,511.96,0.0,0.0,23.17,31.02,512.6899999999999,542.98,2020,1,1
4389,2020-01-28,NorthEastern,34.74,35.28,0.0,0.0,11.06,4.68,45.800000000000004,39.96,2020,1,1
4390,2020-01-29,Northern,702.03,554.58,26.24,30.68,95.94,127.55,824.21,712.81,2020,1,2
4392,2020-01-29,Southern,638.13,624.17,62.6,41.5,63.94,86.15,764.6700000000001,751.8199999999999,2020,1,2
4393,2020-01-29,Eastern,489.52,517.56,0.0,0.0,23.17,30.19,512.6899999999999,547.75,2020,1,2
4394,2020-01-29,NorthEastern,34.74,35.69,0.0,0.0,11.06,4.16,45.800000000000004,39.849999999999994,2020,1,2
4395,2020-01-30,Northern,699.48,546.33,26.24,30.9,95.94,128.05,821.6600000000001,705.28,2020,1,3
4397,2020-01-30,Southern,638.13,611.88,62.6,42.2,63.94,94.45,764.6700000000001,748.5300000000001,2020,1,3
4398,2020-01-30,Eastern,489.52,519.01,0.0,0.0,23.17,30.46,512.6899999999999,549.47,2020,1,3
4399,2020-01-30,NorthEastern,34.74,34.91,0.0,0.0,11.06,4.34,45.800000000000004,39.25,2020,1,3
4400,2020-01-31,Northern,715.48,562.72,26.24,30.84,95.94,125.15,837.6600000000001,718.71,2020,1,4
4402,2020-01-31,Southern,638.13,627.51,62.6,40.57,63.94,89.76,764.6700000000001,757.84,2020,1,4
4403,2020-01-31,Eastern,489.52,507.92,0.0,0.0,23.17,30.12,512.6899999999999,538.04,2020,1,4
4404,2020-01-31,NorthEastern,34.74,34.79,0.0,0.0,11.06,4.21,45.800000000000004,39.0,2020,1,4
4405,2020-02-01,Northern,696.52,557.03,21.74,30.79,101.72,122.01,819.98,709.8299999999999,2020,2,5
4407,2020-02-01,Southern,632.93,607.33,62.68,40.21,71.22,77.12,766.8299999999999,724.6600000000001,2020,2,5
4408,2020-02-01,Eastern,486.69,492.27,0.0,0.0,24.51,25.56,511.2,517.8299999999999,2020,2,5
4409,2020-02-01,NorthEastern,35.55,35.06,0.0,0.0,9.27,4.31,44.81999999999999,39.370000000000005,2020,2,5
4410,2020-02-02,Northern,696.52,547.91,21.74,30.82,101.72,124.4,819.98,703.13,2020,2,6
4412,2020-02-02,Southern,632.93,569.14,62.68,41.58,71.22,65.86,766.8299999999999,676.58,2020,2,6
4413,2020-02-02,Eastern,486.69,472.66,0.0,0.0,24.51,21.52,511.2,494.18,2020,2,6
4414,2020-02-02,NorthEastern,35.55,34.4,0.0,0.0,9.27,4.26,44.81999999999999,38.66,2020,2,6
4415,2020-02-03,Northern,696.52,573.0,21.74,30.63,101.72,120.38,819.98,724.01,2020,2,0
4417,2020-02-03,Southern,632.93,609.6,62.68,42.95,71.22,81.05,766.8299999999999,733.6,2020,2,0
4418,2020-02-03,Eastern,486.69,481.33,0.0,0.0,24.51,28.2,511.2,509.53,2020,2,0
4419,2020-02-03,NorthEastern,35.55,34.44,0.0,0.0,9.27,4.4,44.81999999999999,38.839999999999996,2020,2,0
4420,2020-02-04,Northern,686.27,573.35,21.74,30.63,101.72,121.33,809.73,725.3100000000001,2020,2,1
4422,2020-02-04,Southern,632.93,627.45,62.68,41.37,71.22,77.63,766.8299999999999,746.45,2020,2,1
4423,2020-02-04,Eastern,493.54,517.76,0.0,0.0,24.51,27.77,518.0500000000001,545.53,2020,2,1
4424,2020-02-04,NorthEastern,35.55,37.02,0.0,0.0,9.27,4.21,44.81999999999999,41.230000000000004,2020,2,1
4425,2020-02-05,Northern,684.31,569.76,21.74,30.72,101.72,122.5,807.77,722.98,2020,2,2
4427,2020-02-05,Southern,632.93,637.62,62.68,41.53,71.22,83.58,766.8299999999999,762.73,2020,2,2
4428,2020-02-05,Eastern,493.54,503.72,0.0,0.0,24.51,34.88,518.0500000000001,538.6,2020,2,2
4429,2020-02-05,NorthEastern,35.55,36.49,0.0,0.0,9.27,4.34,44.81999999999999,40.83,2020,2,2
4430,2020-02-06,Northern,684.31,581.88,21.74,30.72,101.72,123.0,807.77,735.6,2020,2,3
4432,2020-02-06,Southern,632.93,623.85,62.68,41.64,71.22,85.89,766.8299999999999,751.38,2020,2,3
4433,2020-02-06,Eastern,493.54,518.41,0.0,0.0,24.51,33.16,518.0500000000001,551.5699999999999,2020,2,3
4434,2020-02-06,NorthEastern,35.55,35.45,0.0,0.0,9.27,4.02,44.81999999999999,39.47,2020,2,3
4435,2020-02-07,Northern,686.92,600.6,21.74,30.75,101.72,119.85,810.38,751.2,2020,2,4
4437,2020-02-07,Southern,632.93,608.35,62.68,35.05,71.22,87.61,766.8299999999999,731.01,2020,2,4
4438,2020-02-07,Eastern,493.54,523.25,0.0,0.0,24.51,31.99,518.0500000000001,555.24,2020,2,4
4439,2020-02-07,NorthEastern,35.55,35.61,0.0,0.0,9.27,7.41,44.81999999999999,43.019999999999996,2020,2,4
4440,2020-02-08,Northern,686.31,584.24,21.74,30.79,101.72,119.17,809.77,734.1999999999999,2020,2,5
4442,2020-02-08,Southern,632.93,607.62,62.68,34.97,71.22,86.57,766.8299999999999,729.1600000000001,2020,2,5
4443,2020-02-08,Eastern,497.49,507.71,0.0,0.0,24.51,31.53,522.0,539.24,2020,2,5
4444,2020-02-08,NorthEastern,35.55,34.0,0.0,0.0,9.27,6.54,44.81999999999999,40.54,2020,2,5
4445,2020-02-09,Northern,686.31,564.23,21.74,30.71,101.72,120.53,809.77,715.47,2020,2,6
4447,2020-02-09,Southern,632.93,572.05,62.68,40.59,71.22,65.51,766.8299999999999,678.15,2020,2,6
4448,2020-02-09,Eastern,497.49,484.92,0.0,0.0,24.51,27.31,522.0,512.23,2020,2,6
4449,2020-02-09,NorthEastern,35.55,30.91,0.0,0.0,9.27,8.3,44.81999999999999,39.21,2020,2,6
4450,2020-02-10,Northern,686.31,577.73,21.74,30.72,101.72,117.7,809.77,726.1500000000001,2020,2,0
4452,2020-02-10,Southern,632.93,592.56,62.68,40.58,71.22,63.95,766.8299999999999,697.09,2020,2,0
4453,2020-02-10,Eastern,497.49,490.74,0.0,0.0,24.51,29.43,522.0,520.17,2020,2,0
4454,2020-02-10,NorthEastern,35.55,29.8,0.0,0.0,9.27,4.98,44.81999999999999,34.78,2020,2,0
4455,2020-02-11,Northern,686.31,578.89,21.74,30.73,101.72,121.37,809.77,730.99,2020,2,1
4457,2020-02-11,Southern,632.93,598.18,62.68,41.53,71.22,69.63,766.8299999999999,709.3399999999999,2020,2,1
4458,2020-02-11,Eastern,497.49,502.33,0.0,0.0,24.51,34.53,522.0,536.86,2020,2,1
4459,2020-02-11,NorthEastern,35.55,30.2,0.0,0.0,9.27,3.93,44.81999999999999,34.13,2020,2,1
4460,2020-02-12,Northern,686.31,576.41,21.74,30.61,101.72,124.54,809.77,731.56,2020,2,2
4462,2020-02-12,Southern,632.93,615.92,62.68,27.66,71.22,79.83,766.8299999999999,723.41,2020,2,2
4463,2020-02-12,Eastern,497.49,515.67,0.0,0.0,24.51,28.47,522.0,544.14,2020,2,2
4464,2020-02-12,NorthEastern,35.55,34.49,0.0,0.0,9.27,2.72,44.81999999999999,37.21,2020,2,2
4465,2020-02-13,Northern,686.31,585.31,21.74,30.52,101.72,122.21,809.77,738.04,2020,2,3
4467,2020-02-13,Southern,632.93,642.16,62.68,21.17,71.22,83.48,766.8299999999999,746.81,2020,2,3
4468,2020-02-13,Eastern,497.49,532.18,0.0,0.0,24.51,26.68,522.0,558.8599999999999,2020,2,3
4469,2020-02-13,NorthEastern,35.55,35.4,0.0,0.0,9.27,2.64,44.81999999999999,38.04,2020,2,3
4470,2020-02-14,Northern,686.31,579.76,21.74,30.52,101.72,122.45,809.77,732.73,2020,2,4
4472,2020-02-14,Southern,632.93,662.06,62.68,21.15,71.22,87.86,766.8299999999999,771.0699999999999,2020,2,4
4473,2020-02-14,Eastern,497.49,535.28,0.0,0.0,24.51,28.07,522.0,563.35,2020,2,4
4474,2020-02-14,NorthEastern,35.55,36.64,0.0,0.0,9.27,2.63,44.81999999999999,39.27,2020,2,4
4475,2020-02-15,Northern,685.93,593.04,26.21,30.58,101.72,121.38,813.86,745.0,2020,2,5
4477,2020-02-15,Southern,632.93,664.97,67.15,21.93,71.22,80.99,771.3,767.89,2020,2,5
4478,2020-02-15,Eastern,497.49,511.67,0.0,0.0,24.51,33.72,522.0,545.39,2020,2,5
4479,2020-02-15,NorthEastern,35.05,35.52,0.0,0.0,9.27,2.65,44.31999999999999,38.17,2020,2,5
4480,2020-02-16,Northern,688.5,572.96,21.74,29.58,101.72,124.97,811.96,727.5100000000001,2020,2,6
4482,2020-02-16,Southern,632.93,618.34,67.15,33.08,71.22,64.2,771.3,715.6200000000001,2020,2,6
4483,2020-02-16,Eastern,498.7,509.59,0.0,0.0,24.51,28.03,523.21,537.62,2020,2,6
4484,2020-02-16,NorthEastern,35.05,33.29,0.0,0.0,9.27,2.72,44.31999999999999,36.01,2020,2,6
4485,2020-02-17,Northern,688.5,571.42,21.74,30.54,101.72,132.8,811.96,734.76,2020,2,0
4487,2020-02-17,Southern,632.93,630.28,67.15,36.22,71.22,74.34,771.3,740.84,2020,2,0
4488,2020-02-17,Eastern,498.7,528.97,0.0,0.0,24.51,33.42,523.21,562.39,2020,2,0
4489,2020-02-17,NorthEastern,35.05,34.26,0.0,0.0,9.27,2.34,44.31999999999999,36.599999999999994,2020,2,0
4490,2020-02-18,Northern,688.43,587.39,21.74,30.43,101.72,135.79,811.89,753.6099999999999,2020,2,1
4492,2020-02-18,Southern,632.93,640.27,67.15,42.04,71.22,84.48,771.3,766.79,2020,2,1
4493,2020-02-18,Eastern,498.7,543.8,0.0,0.0,24.51,31.41,523.21,575.2099999999999,2020,2,1
4494,2020-02-18,NorthEastern,35.05,35.13,0.0,0.0,9.27,2.14,44.31999999999999,37.27,2020,2,1
4495,2020-02-19,Northern,685.93,566.72,21.74,27.32,101.72,135.58,809.39,729.6200000000001,2020,2,2
4497,2020-02-19,Southern,629.32,638.76,67.15,44.73,71.22,95.74,767.69,779.23,2020,2,2
4498,2020-02-19,Eastern,498.7,538.55,0.0,0.0,24.51,34.48,523.21,573.03,2020,2,2
4499,2020-02-19,NorthEastern,35.05,27.59,0.0,0.0,9.27,4.2,44.31999999999999,31.79,2020,2,2
4500,2020-02-20,Northern,686.31,539.44,21.74,24.92,101.72,128.11,809.77,692.47,2020,2,3
4502,2020-02-20,Southern,629.32,614.14,67.15,47.16,71.22,95.81,767.69,757.1099999999999,2020,2,3
4503,2020-02-20,Eastern,508.1,537.88,0.0,0.0,24.51,37.06,532.61,574.94,2020,2,3
4504,2020-02-20,NorthEastern,35.05,24.65,0.0,0.0,9.27,5.56,44.31999999999999,30.209999999999997,2020,2,3
4505,2020-02-21,Northern,691.2,525.44,21.74,25.15,101.72,126.83,814.6600000000001,677.4200000000001,2020,2,4
4507,2020-02-21,Southern,629.32,595.11,67.15,47.26,71.22,85.05,767.69,727.42,2020,2,4
4508,2020-02-21,Eastern,508.1,532.65,0.0,0.0,24.51,24.77,532.61,557.42,2020,2,4
4509,2020-02-21,NorthEastern,35.05,25.5,0.0,0.0,9.27,3.72,44.31999999999999,29.22,2020,2,4
4510,2020-02-22,Northern,691.2,516.85,21.74,25.01,101.72,129.72,814.6600000000001,671.58,2020,2,5
4512,2020-02-22,Southern,629.32,604.22,67.15,47.36,71.22,78.3,767.69,729.88,2020,2,5
4513,2020-02-22,Eastern,503.43,522.56,0.0,0.0,24.51,32.1,527.94,554.66,2020,2,5
4514,2020-02-22,NorthEastern,35.05,26.09,0.0,0.0,9.27,3.64,44.31999999999999,29.73,2020,2,5
